,Precision_xgb,Recall_xgb,Threshold_xgb
54,0.13371067164692133,0.9998286497601097,0.34188855
55,0.13371373573490994,0.9998286497601097,0.34192404
56,0.13371679996333385,0.9998286497601097,0.341984
57,0.13371986433220276,0.9998286497601097,0.3419957
58,0.13372292884152628,0.9998286497601097,0.34201926
59,0.13372599349131412,0.9998286497601097,0.34209856
60,0.13372905828157586,0.9998286497601097,0.3421362
61,0.13373212321232122,0.9998286497601097,0.34216267
62,0.13373518828355985,0.9998286497601097,0.3422789
63,0.13373825349530138,0.9998286497601097,0.34232304
64,0.13374131884755552,0.9998286497601097,0.34234437
65,0.1337443843403319,0.9998286497601097,0.34234604
66,0.1337474499736402,0.9998286497601097,0.3424013
67,0.13375051574749003,0.9998286497601097,0.34257612
68,0.1337535816618911,0.9998286497601097,0.342635
69,0.1337566477168531,0.9998286497601097,0.34278443
70,0.13375971391238567,0.9998286497601097,0.34292594
71,0.13376278024849847,0.9998286497601097,0.34293252
72,0.13376584672520117,0.9998286497601097,0.34303117
73,0.13376891334250343,0.9998286497601097,0.3430577
74,0.13377198010041497,0.9998286497601097,0.34306327
75,0.13377504699894538,0.9998286497601097,0.34308478
76,0.1337781140381044,0.9998286497601097,0.34313956
77,0.1337811812179017,0.9998286497601097,0.34316832
78,0.1337842485383469,0.9998286497601097,0.34317353
79,0.1337873159994497,0.9998286497601097,0.34318534
80,0.1337903836012198,0.9998286497601097,0.34323147
81,0.13379345134366688,0.9998286497601097,0.34323835
82,0.13379651922680058,0.9998286497601097,0.3432919
83,0.1337995872506306,0.9998286497601097,0.34336653
84,0.1338026554151666,0.9998286497601097,0.34349912
85,0.13380572372041827,0.9998286497601097,0.3435464
86,0.1338087921663953,0.9998286497601097,0.34359252
87,0.13381186075310736,0.9998286497601097,0.3437019
88,0.13381492948056414,0.9998286497601097,0.34376392
89,0.13381799834877534,0.9998286497601097,0.34377322
90,0.13382106735775062,0.9998286497601097,0.34383446
91,0.13382413650749966,0.9998286497601097,0.34387076
92,0.13382720579803215,0.9998286497601097,0.3438741
93,0.1338302752293578,0.9998286497601097,0.34390604
94,0.13383334480148626,0.9998286497601097,0.34391707
95,0.13383641451442727,0.9998286497601097,0.3439678
96,0.13383948436819046,0.9998286497601097,0.34408376
97,0.13384255436278558,0.9998286497601097,0.3442173
98,0.13384562449822227,0.9998286497601097,0.34422293
99,0.13384869477451025,0.9998286497601097,0.3442441
100,0.1338517651916592,0.9998286497601097,0.34425998
101,0.13385483574967885,0.9998286497601097,0.3443146
102,0.13385790644857884,0.9998286497601097,0.34432906
103,0.1338609772883689,0.9998286497601097,0.34433806
104,0.1338640482690587,0.9998286497601097,0.34435868
105,0.13386711939065798,0.9998286497601097,0.34441817
106,0.1338701906531764,0.9998286497601097,0.34448737
107,0.1338732620566237,0.9998286497601097,0.34454465
108,0.13387633360100953,0.9998286497601097,0.34454873
109,0.13387940528634362,0.9998286497601097,0.3445744
110,0.13388247711263565,0.9998286497601097,0.34463134
111,0.13388554907989536,0.9998286497601097,0.34463474
112,0.13388862118813244,0.9998286497601097,0.3446376
113,0.13389169343735657,0.9998286497601097,0.3446378
114,0.1338947658275775,0.9998286497601097,0.3446502
115,0.1338978383588049,0.9998286497601097,0.34469023
116,0.13390091103104848,0.9998286497601097,0.3447204
117,0.13390398384431798,0.9998286497601097,0.3447905
118,0.13390705679862305,0.9998286497601097,0.3448041
119,0.13391012989397347,0.9998286497601097,0.3448298
120,0.1339132031303789,0.9998286497601097,0.34487572
121,0.13391627650784907,0.9998286497601097,0.344884
122,0.1339193500263937,0.9998286497601097,0.34492627
123,0.1338994721138398,0.9996572995202193,0.3449337
124,0.1339025453877757,0.9996572995202193,0.34493858
125,0.13390561880279103,0.9996572995202193,0.3449595
126,0.13388573920627997,0.999485949280329,0.34496364
127,0.13388881237662398,0.999485949280329,0.3449725
128,0.13389188568805233,0.999485949280329,0.34502965
129,0.13389495914057478,0.999485949280329,0.34505016
130,0.13387507747400318,0.9993145990404386,0.34513918
131,0.13387815068178688,0.9993145990404386,0.3451713
132,0.13388122403066963,0.9993145990404386,0.345195
133,0.13388429752066117,0.9993145990404386,0.34521952
134,0.13388737115177116,0.9993145990404386,0.3453203
135,0.13389044492400937,0.9993145990404386,0.34537336
136,0.13389351883738548,0.9993145990404386,0.34537774
137,0.13389659289190928,0.9993145990404386,0.34542143
138,0.1338996670875904,0.9993145990404386,0.345422
139,0.13390274142443861,0.9993145990404386,0.34545967
140,0.13390581590246367,0.9993145990404386,0.34552333
141,0.13390889052167523,0.9993145990404386,0.34557086
142,0.13391196528208307,0.9993145990404386,0.3455715
143,0.1339150401836969,0.9993145990404386,0.34557182
144,0.13391811522652644,0.9993145990404386,0.3456605
145,0.13392119041058143,0.9993145990404386,0.34575707
146,0.1339242657358716,0.9993145990404386,0.34577018
147,0.13392734120240665,0.9993145990404386,0.34581336
148,0.13393041681019635,0.9993145990404386,0.3458184
149,0.1339334925592504,0.9993145990404386,0.34582287
150,0.13393656844957857,0.9993145990404386,0.34582594
151,0.13393964448119058,0.9993145990404386,0.34586716
152,0.13394272065409613,0.9993145990404386,0.34590283
153,0.133945796968305,0.9993145990404386,0.34594646
154,0.13394887342382691,0.9993145990404386,0.3459553
155,0.1339519500206716,0.9993145990404386,0.34595633
156,0.1339550267588488,0.9993145990404386,0.34605584
157,0.13395810363836824,0.9993145990404386,0.3461342
158,0.1339611806592397,0.9993145990404386,0.34618053
159,0.13396425782147287,0.9993145990404386,0.34619847
160,0.13396733512507752,0.9993145990404386,0.34625193
161,0.1339704125700634,0.9993145990404386,0.3462541
162,0.13397349015644025,0.9993145990404386,0.3462962
163,0.13397656788421777,0.9993145990404386,0.34633404
164,0.13397964575340576,0.9993145990404386,0.34641135
165,0.13398272376401396,0.9993145990404386,0.34641436
166,0.1339858019160521,0.9993145990404386,0.34641573
167,0.13398888020952993,0.9993145990404386,0.3464363
168,0.1339919586444572,0.9993145990404386,0.3464923
169,0.13399503722084366,0.9993145990404386,0.34649932
170,0.1339981159386991,0.9993145990404386,0.3465151
171,0.13400119479803319,0.9993145990404386,0.34655857
172,0.13400427379885574,0.9993145990404386,0.34656054
173,0.13400735294117647,0.9993145990404386,0.34656405
174,0.13401043222500517,0.9993145990404386,0.346611
175,0.13401351165035158,0.9993145990404386,0.34661406
176,0.13401659121722545,0.9993145990404386,0.3466508
177,0.13401967092563655,0.9993145990404386,0.34665662
178,0.1340227507755946,0.9993145990404386,0.346662
179,0.13402583076710944,0.9993145990404386,0.34670076
180,0.13402891090019076,0.9993145990404386,0.34674639
181,0.13403199117484832,0.9993145990404386,0.34677806
182,0.1340350715910919,0.9993145990404386,0.3468036
183,0.13403815214893128,0.9993145990404386,0.34680888
184,0.13404123284837619,0.9993145990404386,0.34681866
185,0.13404431368943642,0.9993145990404386,0.346824
186,0.13404739467212173,0.9993145990404386,0.34688082
187,0.13405047579644186,0.9993145990404386,0.3468889
188,0.13405355706240663,0.9993145990404386,0.34690526
189,0.13405663847002575,0.9993145990404386,0.3469688
190,0.13405972001930902,0.9993145990404386,0.34705588
191,0.1340628017102662,0.9993145990404386,0.34711406
192,0.13406588354290705,0.9993145990404386,0.34712866
193,0.13406896551724137,0.9993145990404386,0.34713596
194,0.13407204763327893,0.9993145990404386,0.34721544
195,0.13407512989102946,0.9993145990404386,0.347219
196,0.1340782122905028,0.9993145990404386,0.34730092
197,0.13408129483170866,0.9993145990404386,0.34738198
198,0.13408437751465685,0.9993145990404386,0.34738308
199,0.13408746033935715,0.9993145990404386,0.34738606
200,0.13409054330581932,0.9993145990404386,0.3473962
201,0.13409362641405315,0.9993145990404386,0.34744197
202,0.13409670966406842,0.9993145990404386,0.34744868
203,0.1340997930558749,0.9993145990404386,0.34748834
204,0.1341028765894824,0.9993145990404386,0.3475421
205,0.13410596026490065,0.9993145990404386,0.34755856
206,0.1341090440821395,0.9993145990404386,0.34756106
207,0.13411212804120867,0.9993145990404386,0.34759825
208,0.13411521214211797,0.9993145990404386,0.34761882
209,0.13411829638487718,0.9993145990404386,0.34764144
210,0.13412138076949612,0.9993145990404386,0.34764913
211,0.13412446529598454,0.9993145990404386,0.34766996
212,0.13412754996435225,0.9993145990404386,0.34769037
213,0.13413063477460901,0.9993145990404386,0.34773877
214,0.13413371972676463,0.9993145990404386,0.3477962
215,0.13413680482082893,0.9993145990404386,0.3478209
216,0.13413989005681165,0.9993145990404386,0.3478614
217,0.13414297543472262,0.9993145990404386,0.34786198
218,0.1341460609545716,0.9993145990404386,0.34789276
219,0.1341491466163684,0.9993145990404386,0.34789586
220,0.13415223242012284,0.9993145990404386,0.3478977
221,0.13415531836584468,0.9993145990404386,0.347913
222,0.13415840445354374,0.9993145990404386,0.34792358
223,0.1341614906832298,0.9993145990404386,0.34794477
224,0.1341645770549127,0.9993145990404386,0.34794497
225,0.13416766356860219,0.9993145990404386,0.34798226
226,0.1341707502243081,0.9993145990404386,0.3479873
227,0.13417383702204022,0.9993145990404386,0.34803584
228,0.13417692396180836,0.9993145990404386,0.34805983
229,0.13418001104362232,0.9993145990404386,0.34808797
230,0.1341830982674919,0.9993145990404386,0.34812483
231,0.1341861856334269,0.9993145990404386,0.34820935
232,0.13418927314143714,0.9993145990404386,0.34821847
233,0.13419236079153243,0.9993145990404386,0.34823513
234,0.1341954485837226,0.9993145990404386,0.34824315
235,0.1341985365180174,0.9993145990404386,0.34825298
236,0.13420162459442667,0.9993145990404386,0.3483029
237,0.13420471281296023,0.9993145990404386,0.3483484
238,0.13420780117362788,0.9993145990404386,0.34835342
239,0.13421088967643946,0.9993145990404386,0.34835586
240,0.13421397832140475,0.9993145990404386,0.34836927
241,0.13421706710853357,0.9993145990404386,0.348392
242,0.13422015603783571,0.9993145990404386,0.34841707
243,0.13422324510932107,0.9993145990404386,0.34842107
244,0.13422633432299938,0.9993145990404386,0.3484436
245,0.1342064076597312,0.9991432488005483,0.34847698
246,0.13420949662807558,0.9991432488005483,0.34848425
247,0.13421258573861805,0.9991432488005483,0.34848523
248,0.13419265738289793,0.9989718985606579,0.3485103
249,0.13419574624804345,0.9989718985606579,0.34857008
250,0.1341988352553921,0.9989718985606579,0.3485816
251,0.13420192440495374,0.9989718985606579,0.34859076
252,0.1342050136967381,0.9989718985606579,0.34859192
253,0.13420810313075507,0.9989718985606579,0.34861493
254,0.13421119270701443,0.9989718985606579,0.3486847
255,0.13421428242552605,0.9989718985606579,0.34868976
256,0.1341943504385662,0.9988005483207677,0.34874478
257,0.13419743991159408,0.9988005483207677,0.3487468
258,0.13420052952687925,0.9988005483207677,0.34880695
259,0.13420361928443156,0.9988005483207677,0.34881645
260,0.1342067091842608,0.9988005483207677,0.34883353
261,0.13418677472831092,0.9986291980808774,0.34883785
262,0.13418986438258387,0.9986291980808774,0.3488383
263,0.13419295417913885,0.9986291980808774,0.34885955
264,0.1341960441179857,0.9986291980808774,0.34887654
265,0.1341991341991342,0.9986291980808774,0.34891927
266,0.13420222442259425,0.9986291980808774,0.34892595
267,0.13420531478837563,0.9986291980808774,0.34896386
268,0.1342084052964882,0.9986291980808774,0.34896404
269,0.1342114959469418,0.9986291980808774,0.34901503
270,0.1342145867397462,0.9986291980808774,0.34902763
271,0.13421767767491133,0.9986291980808774,0.3490404
272,0.13422076875244698,0.9986291980808774,0.34912667
273,0.13422385997236297,0.9986291980808774,0.34914356
274,0.13422695133466916,0.9986291980808774,0.34915203
275,0.13423004283937537,0.9986291980808774,0.3491675
276,0.13423313448649146,0.9986291980808774,0.34918004
277,0.13423622627602727,0.9986291980808774,0.3493105
278,0.13423931820799262,0.9986291980808774,0.34942365
279,0.1342424102823974,0.9986291980808774,0.34943163
280,0.13424550249925138,0.9986291980808774,0.3494386
281,0.13424859485856444,0.9986291980808774,0.34949097
282,0.13425168736034646,0.9986291980808774,0.3494919
283,0.13425478000460722,0.9986291980808774,0.3495237
284,0.13425787279135662,0.9986291980808774,0.3495964
285,0.1342609657206045,0.9986291980808774,0.3496161
286,0.13426405879236067,0.9986291980808774,0.34974954
287,0.13426715200663503,0.9986291980808774,0.3498087
288,0.1342702453634374,0.9986291980808774,0.34981814
289,0.13427333886277762,0.9986291980808774,0.3498287
290,0.1342764325046656,0.9986291980808774,0.34983155
291,0.1342795262891111,0.9986291980808774,0.349833
292,0.13428262021612405,0.9986291980808774,0.3498331
293,0.13428571428571429,0.9986291980808774,0.34985325
294,0.13428880849789165,0.9986291980808774,0.34994718
295,0.134291902852666,0.9986291980808774,0.34995794
296,0.13429499735004724,0.9986291980808774,0.34998295
297,0.13429809199004517,0.9986291980808774,0.34999496
298,0.13430118677266967,0.9986291980808774,0.35001588
299,0.1343042816979306,0.9986291980808774,0.35003
300,0.13430737676583782,0.9986291980808774,0.350038
301,0.13431047197640117,0.9986291980808774,0.3500812
302,0.13431356732963057,0.9986291980808774,0.35008422
303,0.13431666282553584,0.9986291980808774,0.35010445
304,0.13431975846412686,0.9986291980808774,0.35015002
305,0.1343228542454135,0.9986291980808774,0.35016596
306,0.13432595016940557,0.9986291980808774,0.35018584
307,0.13432904623611303,0.9986291980808774,0.35018635
308,0.1343321424455457,0.9986291980808774,0.35020176
309,0.13433523879771345,0.9986291980808774,0.3502025
310,0.13433833529262615,0.9986291980808774,0.35020426
311,0.13434143193029366,0.9986291980808774,0.35025588
312,0.13434452871072589,0.9986291980808774,0.35026
313,0.13434762563393268,0.9986291980808774,0.35027957
314,0.13435072269992393,0.9986291980808774,0.3502853
315,0.13435381990870948,0.9986291980808774,0.35030007
316,0.13435691726029925,0.9986291980808774,0.35037494
317,0.13436001475470305,0.9986291980808774,0.35039467
318,0.13436311239193083,0.9986291980808774,0.35040346
319,0.13436621017199243,0.9986291980808774,0.35043663
320,0.13436930809489775,0.9986291980808774,0.350447
321,0.13437240616065665,0.9986291980808774,0.3504496
322,0.134375504369279,0.9986291980808774,0.350471
323,0.13437860272077473,0.9986291980808774,0.35047916
324,0.1343817012151537,0.9986291980808774,0.35049987
325,0.13438479985242574,0.9986291980808774,0.35050896
326,0.13438789863260084,0.9986291980808774,0.35052988
327,0.13439099755568878,0.9986291980808774,0.35055515
328,0.13439409662169952,0.9986291980808774,0.35056195
329,0.13439719583064294,0.9986291980808774,0.35058624
330,0.13440029518252888,0.9986291980808774,0.3506036
331,0.13440339467736728,0.9986291980808774,0.35061905
332,0.13440649431516802,0.9986291980808774,0.3506327
333,0.13440959409594097,0.9986291980808774,0.35064918
334,0.13441269401969602,0.9986291980808774,0.35065284
335,0.1344157940864431,0.9986291980808774,0.350667
336,0.13441889429619208,0.9986291980808774,0.3506918
337,0.13442199464895285,0.9986291980808774,0.3507315
338,0.13442509514473533,0.9986291980808774,0.35073754
339,0.1344281957835494,0.9986291980808774,0.35074142
340,0.13443129656540492,0.9986291980808774,0.3507571
341,0.13443439749031186,0.9986291980808774,0.3507664
342,0.13443749855828008,0.9986291980808774,0.3508227
343,0.1344405997693195,0.9986291980808774,0.35082984
344,0.13444370112343998,0.9986291980808774,0.35085225
345,0.13444680262065148,0.9986291980808774,0.35087395
346,0.13444990426096384,0.9986291980808774,0.35092065
347,0.13445300604438704,0.9986291980808774,0.35096318
348,0.1344561079709309,0.9986291980808774,0.35096473
349,0.13445921004060538,0.9986291980808774,0.35102114
350,0.1344623122534204,0.9986291980808774,0.3510374
351,0.13446541460938582,0.9986291980808774,0.35105565
352,0.13446851710851157,0.9986291980808774,0.35105968
353,0.13447161975080757,0.9986291980808774,0.35108668
354,0.1344747225362837,0.9986291980808774,0.3511004
355,0.13447782546494993,0.9986291980808774,0.35111743
356,0.13448092853681612,0.9986291980808774,0.35115993
357,0.13446095624884621,0.998457847840987,0.35135055
358,0.13446405907465098,0.998457847840987,0.35135272
359,0.13446716204366085,0.998457847840987,0.35138786
360,0.1344702651558858,0.998457847840987,0.35139158
361,0.13447336841133573,0.998457847840987,0.3514132
362,0.13447647181002054,0.998457847840987,0.3514245
363,0.13447957535195015,0.998457847840987,0.35144058
364,0.13448267903713448,0.998457847840987,0.351477
365,0.13448578286558346,0.998457847840987,0.35147938
366,0.134488886837307,0.998457847840987,0.35151044
367,0.134491990952315,0.998457847840987,0.35151157
368,0.13449509521061742,0.998457847840987,0.35157043
369,0.13449819961222417,0.998457847840987,0.35164458
370,0.13450130415714517,0.998457847840987,0.35164705
371,0.13450440884539033,0.998457847840987,0.35168892
372,0.1345075136769696,0.998457847840987,0.35180613
373,0.1345106186518929,0.998457847840987,0.35182166
374,0.13451372377017012,0.998457847840987,0.35184047
375,0.13451682903181125,0.998457847840987,0.35184786
376,0.1345199344368262,0.998457847840987,0.35185674
377,0.13452303998522486,0.998457847840987,0.3518588
378,0.1345261456770172,0.998457847840987,0.35187438
379,0.13452925151221315,0.998457847840987,0.35188955
380,0.13453235749082262,0.998457847840987,0.35192502
381,0.13453546361285557,0.998457847840987,0.35192704
382,0.1345385698783219,0.998457847840987,0.3519515
383,0.1345416762872316,0.998457847840987,0.35197672
384,0.13454478283959453,0.998457847840987,0.351985
385,0.1345478895354207,0.998457847840987,0.35201028
386,0.13455099637472,0.998457847840987,0.35207787
387,0.13455410335750242,0.998457847840987,0.3520834
388,0.13455721048377786,0.998457847840987,0.3521062
389,0.13456031775355626,0.998457847840987,0.35212097
390,0.13456342516684755,0.998457847840987,0.35212955
391,0.13456653272366173,0.998457847840987,0.3521423
392,0.13456964042400868,0.998457847840987,0.3521868
393,0.1345727482678984,0.998457847840987,0.35221586
394,0.13457585625534077,0.998457847840987,0.35223457
395,0.13457896438634578,0.998457847840987,0.35223478
396,0.1345820726609234,0.998457847840987,0.35226953
397,0.13458518107908352,0.998457847840987,0.35227105
398,0.13458828964083613,0.998457847840987,0.3522711
399,0.13459139834619116,0.998457847840987,0.35229212
400,0.13459450719515856,0.998457847840987,0.35229987
401,0.13459761618774832,0.998457847840987,0.35230014
402,0.13460072532397033,0.998457847840987,0.35235107
403,0.1346038346038346,0.998457847840987,0.3523525
404,0.13460694402735107,0.998457847840987,0.35236198
405,0.13461005359452966,0.998457847840987,0.35236382
406,0.13461316330538037,0.998457847840987,0.35236445
407,0.13461627315991315,0.998457847840987,0.3524396
408,0.13461938315813793,0.998457847840987,0.35245585
409,0.13462249330006468,0.998457847840987,0.3524717
410,0.13462560358570339,0.998457847840987,0.3524839
411,0.134628714015064,0.998457847840987,0.35249335
412,0.13463182458815648,0.998457847840987,0.35253775
413,0.13463493530499077,0.998457847840987,0.35255957
414,0.13463804616557684,0.998457847840987,0.35256186
415,0.13464115716992467,0.998457847840987,0.3525839
416,0.1346442683180442,0.998457847840987,0.35258612
417,0.13464737960994547,0.998457847840987,0.35259005
418,0.13465049104563837,0.998457847840987,0.35261542
419,0.13465360262513287,0.998457847840987,0.35264322
420,0.13465671434843898,0.998457847840987,0.3527058
421,0.13465982621556666,0.998457847840987,0.35270837
422,0.13466293822652584,0.998457847840987,0.35271218
423,0.13466605038132656,0.998457847840987,0.3527399
424,0.13466916267997875,0.998457847840987,0.35274458
425,0.13467227512249239,0.998457847840987,0.35278988
426,0.13467538770887744,0.998457847840987,0.3527945
427,0.1346785004391439,0.998457847840987,0.3527983
428,0.13468161331330175,0.998457847840987,0.35281387
429,0.13468472633136094,0.998457847840987,0.3528149
430,0.1346878394933315,0.998457847840987,0.35284016
431,0.13469095279922333,0.998457847840987,0.3528513
432,0.13469406624904648,0.998457847840987,0.3528887
433,0.1346971798428109,0.998457847840987,0.35291782
434,0.1347002935805266,0.998457847840987,0.35295126
435,0.13470340746220352,0.998457847840987,0.35301095
436,0.13470652148785167,0.998457847840987,0.35302904
437,0.13470963565748104,0.998457847840987,0.35302985
438,0.1347127499711016,0.998457847840987,0.35303527
439,0.13471586442872335,0.998457847840987,0.35303956
440,0.1347189790303563,0.998457847840987,0.35307577
441,0.13472209377601035,0.998457847840987,0.35307896
442,0.1347252086656956,0.998457847840987,0.35308075
443,0.13472832369942198,0.998457847840987,0.35310405
444,0.13473143887719946,0.998457847840987,0.35319957
445,0.1347345541990381,0.998457847840987,0.35321862
446,0.13473766966494785,0.998457847840987,0.35322157
447,0.1347407852749387,0.998457847840987,0.35322163
448,0.1347439010290207,0.998457847840987,0.35324162
449,0.13474701692720378,0.998457847840987,0.3532527
450,0.13475013296949795,0.998457847840987,0.35325918
451,0.13475324915591325,0.998457847840987,0.3532704
452,0.1347563654864596,0.998457847840987,0.35327053
453,0.1347594819611471,0.998457847840987,0.35327134
454,0.13476259857998565,0.998457847840987,0.3532971
455,0.13476571534298534,0.998457847840987,0.3533051
456,0.13476883225015612,0.998457847840987,0.353336
457,0.13477194930150801,0.998457847840987,0.35335648
458,0.134775066497051,0.998457847840987,0.3534118
459,0.1347781838367951,0.998457847840987,0.35341325
460,0.13478130132075036,0.998457847840987,0.35341537
461,0.13478441894892673,0.998457847840987,0.35341853
462,0.13478753672133423,0.998457847840987,0.3534611
463,0.13479065463798287,0.998457847840987,0.35346675
464,0.1347937726988827,0.998457847840987,0.35347185
465,0.13479689090404368,0.998457847840987,0.3534902
466,0.13480000925347585,0.998457847840987,0.35349765
467,0.1348031277471892,0.998457847840987,0.35356063
468,0.13480624638519376,0.998457847840987,0.35356385
469,0.13480936516749953,0.998457847840987,0.35357568
470,0.13481248409411656,0.998457847840987,0.35359344
471,0.13481560316505484,0.998457847840987,0.35359904
472,0.13481872238032439,0.998457847840987,0.3535998
473,0.13482184173993522,0.998457847840987,0.35361835
474,0.13482496124389737,0.998457847840987,0.35363075
475,0.13482808089222084,0.998457847840987,0.35365608
476,0.13483120068491566,0.998457847840987,0.35366446
477,0.13483432062199185,0.998457847840987,0.3536768
478,0.13483744070345946,0.998457847840987,0.35368562
479,0.13484056092932845,0.998457847840987,0.35369986
480,0.13484368129960891,0.998457847840987,0.3537042
481,0.13484680181431083,0.998457847840987,0.35372636
482,0.13484992247344427,0.998457847840987,0.35375068
483,0.13485304327701922,0.998457847840987,0.3537544
484,0.1348561642250457,0.998457847840987,0.35381916
485,0.1348592853175338,0.998457847840987,0.3538338
486,0.1348624065544935,0.998457847840987,0.35385707
487,0.13486552793593481,0.998457847840987,0.35387647
488,0.13486864946186783,0.998457847840987,0.35389972
489,0.13487177113230256,0.998457847840987,0.3539137
490,0.13485174640649955,0.9982864976010967,0.35395196
491,0.13485486783019304,0.9982864976010967,0.35395718
492,0.13485798939839355,0.9982864976010967,0.3539699
493,0.1348611111111111,0.9982864976010967,0.35397846
494,0.13486423296835576,0.9982864976010967,0.35397908
495,0.1348673549701375,0.9982864976010967,0.35399106
496,0.1348704771164664,0.9982864976010967,0.35399216
497,0.13487359940735252,0.9982864976010967,0.35400325
498,0.13487672184280589,0.9982864976010967,0.35401177
499,0.13487984442283651,0.9982864976010967,0.35404363
500,0.13488296714745446,0.9982864976010967,0.3540629
501,0.13488609001666976,0.9982864976010967,0.3540838
502,0.13488921303049248,0.9982864976010967,0.3540933
503,0.13489233618893262,0.9982864976010967,0.35411465
504,0.13489545949200027,0.9982864976010967,0.35411608
505,0.13489858293970547,0.9982864976010967,0.35412604
506,0.13490170653205827,0.9982864976010967,0.3541719
507,0.1349048302690687,0.9982864976010967,0.3542566
508,0.1349079541507468,0.9982864976010967,0.35426995
509,0.13491107817710263,0.9982864976010967,0.35428822
510,0.13491420234814627,0.9982864976010967,0.35429484
511,0.13491732666388773,0.9982864976010967,0.35429946
512,0.1349204511243371,0.9982864976010967,0.35432556
513,0.1349235757295044,0.9982864976010967,0.3543358
514,0.1349267004793997,0.9982864976010967,0.35433832
515,0.13490666543146973,0.9981151473612063,0.35434377
516,0.13490978993445585,0.9981151473612063,0.354371
517,0.13491291458217528,0.9981151473612063,0.35438168
518,0.1349160393746381,0.9981151473612063,0.35442203
519,0.13491916431185436,0.9981151473612063,0.35442436
520,0.1349222893938341,0.9981151473612063,0.3544255
521,0.1349254146205874,0.9981151473612063,0.35443923
522,0.13492853999212434,0.9981151473612063,0.3544434
523,0.13493166550845495,0.9981151473612063,0.35444742
524,0.13493479116958929,0.9981151473612063,0.35448033
525,0.13493791697553745,0.9981151473612063,0.354489
526,0.13494104292630946,0.9981151473612063,0.35449183
527,0.1349441690219154,0.9981151473612063,0.3545001
528,0.13494729526236535,0.9981151473612063,0.35450554
529,0.13495042164766935,0.9981151473612063,0.35454297
530,0.1349535481778375,0.9981151473612063,0.35457957
531,0.13495667485287985,0.9981151473612063,0.35460374
532,0.13495980167280647,0.9981151473612063,0.35465947
533,0.13496292863762743,0.9981151473612063,0.35468626
534,0.13496605574735282,0.9981151473612063,0.35470617
535,0.13496918300199268,0.9981151473612063,0.35471746
536,0.1349723104015571,0.9981151473612063,0.35473084
537,0.13497543794605618,0.9981151473612063,0.35474
538,0.13497856563549995,0.9981151473612063,0.35474643
539,0.1349816934698985,0.9981151473612063,0.3547549
540,0.13498482144926194,0.9981151473612063,0.35477448
541,0.1349879495736003,0.9981151473612063,0.35478938
542,0.1349910778429237,0.9981151473612063,0.35479307
